User_ID,Age,Gender,Sleep_Duration,Stress_Level,Diet_Type,Daily_Screen_Time,Exercise_Frequency,Caffeine_Intake,Reaction_Time,Memory_Test_Score,Cognitive_Score
U23355,34,Female,9.1,7.0,Non-Vegetarian,8.5,Medium,307,599.72,45.0,12.86
U23356,38,Female,8.1,1.0,Non-Vegetarian,2.0,Medium,475,240.12,61.0,97.18
U23357,26,Female,,8.0,Non-Vegetarian,8.4,Medium,270,255.05,62.0,74.89
U23358,48,Male,4.3,1.0,Non-Vegetarian,5.8,Low,400,277.36,83.0,80.17
U23359,52,Male,4.1,9.0,Non-Vegetarian,10.7,Medium,4,588.28,69.0,15.52
U23360,27,Female,5.8,5.0,Non-Vegetarian,11.8,Medium,72,272.7,91.0,87.51
U23361,32,Male,9.7,5.0,Vegetarian,4.4,Low,120,298.14,58.0,74.71
U23362,19,Female,8.8,5.0,Vegetarian,4.1,Medium,152,347.63,46.0,68.47
U23363,55,Male,6.9,10.0,Non-Vegetarian,7.1,Medium,24,573.05,99.0,41.66
U23364,20,Female,7.4,4.0,Non-Vegetarian,11.8,Low,145,322.68,60.0,57.42
U23365,43,Male,8.7,8.0,Non-Vegetarian,8.9,Medium,218,268.04,,74.02
U23366,50,Other,5.1,3.0,Non-Vegetarian,11.6,Medium,324,258.76,49.0,66.69
U23367,41,Male,7.5,1.0,Vegetarian,9.5,Low,10,570.29,,24.5
U23368,50,Female,6.7,8.0,Non-Vegetarian,5.8,Low,311,394.32,57.0,40.26
U23369,47,Female,9.4,8.0,Non-Vegetarian,4.9,Low,481,420.09,89.0,55.32
U23370,21,Female,6.6,2.0,Non-Vegetarian,6.9,Medium,47,397.71,48.0,60.63
U23371,39,Male,6.9,9.0,Vegetarian,7.6,Low,222,420.23,81.0,45.42
U23372,37,Male,8.6,5.0,Non-Vegetarian,11.5,Medium,256,451.25,45.0,37.12
U23373,46,Male,4.9,7.0,Vegetarian,11.4,Medium,241,410.78,49.0,34.92
U23374,38,Female,6.6,10.0,Vegan,3.8,Medium,14,428.0,50.0,45.89
U23375,34,Male,,10.0,Non-Vegetarian,11.0,Medium,186,226.81,67.0,80.28
U23376,19,Female,4.3,2.0,Vegetarian,2.7,Low,9,302.72,40.0,64.92
U23377,51,Male,9.8,9.0,Vegetarian,11.6,Medium,484,387.43,40.0,34.95
U23378,39,Female,6.1,1.0,Non-Vegetarian,1.4,Medium,312,539.25,41.0,37.48
U23379,23,Male,4.5,3.0,Non-Vegetarian,5.6,Medium,252,570.12,85.0,42.04
U23380,42,Female,9.4,1.0,Non-Vegetarian,7.4,Medium,385,309.48,64.0,83.42
U23381,19,Male,7.7,8.0,Non-Vegetarian,2.4,High,434,443.91,70.0,58.14
U23382,34,Male,6.9,1.0,Non-Vegetarian,10.1,High,135,514.83,66.0,51.14
U23383,26,Female,9.3,4.0,Non-Vegetarian,10.8,High,70,536.83,57.0,42.03
U23384,37,Male,7.8,1.0,Vegetarian,6.5,Medium,2,304.79,75.0,95.51
U23385,54,Male,9.6,10.0,Non-Vegetarian,11.3,Low,156,265.33,92.0,75.91
U23386,32,Male,5.4,8.0,Vegetarian,10.0,Low,40,453.51,52.0,24.42
U23387,43,Male,6.3,7.0,Vegan,8.1,Low,84,212.69,41.0,64.82
U23388,42,Male,5.4,3.0,Vegetarian,10.2,Medium,238,474.19,86.0,53.71
U23389,48,Other,9.6,4.0,Non-Vegetarian,8.4,High,279,528.93,83.0,56.37
U23390,47,Male,7.5,8.0,Non-Vegetarian,4.5,Medium,281,348.91,51.0,58.98
U23391,27,Female,8.8,2.0,Vegetarian,11.0,Medium,1,599.43,61.0,32.68
U23392,55,Male,8.0,2.0,Non-Vegetarian,9.6,High,16,300.76,40.0,77.15
U23393,38,Female,6.2,5.0,Vegetarian,3.0,High,256,352.13,55.0,71.59
U23394,41,Male,7.4,1.0,Vegetarian,1.4,Medium,200,464.35,64.0,66.31
U23395,51,Female,7.1,3.0,Vegetarian,2.1,High,99,423.53,95.0,89.98
U23396,45,Female,7.0,3.0,Vegan,2.7,Low,452,421.99,97.0,68.08
U23397,54,Female,9.1,5.0,Non-Vegetarian,8.2,Low,17,597.52,41.0,11.47
U23398,41,Female,9.4,9.0,Non-Vegetarian,7.6,Low,191,514.0,70.0,29.91
U23399,46,Female,5.0,3.0,Non-Vegetarian,11.8,Medium,255,512.64,,32.76
U23400,34,Male,5.6,10.0,Non-Vegetarian,8.5,High,357,458.84,83.0,46.34
U23401,56,Male,5.9,6.0,Vegetarian,10.6,High,38,258.46,59.0,79.56
U23402,41,Female,4.3,2.0,Vegetarian,9.3,High,355,291.15,41.0,65.52
U23403,34,Female,,6.0,Vegan,5.5,Medium,276,306.41,90.0,83.56
U23404,54,Male,10.0,3.0,Vegetarian,1.5,Low,22,284.06,68.0,92.97
U23405,23,Other,4.9,4.0,Non-Vegetarian,9.3,Low,224,591.3,51.0,5.32
U23406,59,Male,,5.0,Non-Vegetarian,10.1,Low,183,434.07,95.0,59.94
U23407,54,Female,9.7,2.0,Vegetarian,2.9,Medium,275,559.52,81.0,57.8
U23408,48,Male,8.8,1.0,Vegetarian,7.6,Low,405,384.24,48.0,51.06
U23409,37,Male,8.9,10.0,Non-Vegetarian,5.0,Medium,44,574.38,59.0,28.19
U23410,19,Female,5.6,,Non-Vegetarian,1.7,Low,45,479.07,98.0,57.91
U23411,58,Female,4.3,9.0,Vegetarian,8.1,High,233,316.95,48.0,54.97
U23412,35,Male,9.1,10.0,Non-Vegetarian,2.2,Low,19,555.18,49.0,21.49
U23413,39,Female,4.8,2.0,Non-Vegetarian,6.5,Low,412,386.05,83.0,59.77
U23414,58,Male,9.8,9.0,Non-Vegetarian,5.7,Medium,303,539.05,89.0,46.65
U23415,54,Male,6.6,2.0,Non-Vegetarian,1.3,Medium,58,548.17,59.0,49.23
U23416,43,Male,8.4,7.0,Vegetarian,3.1,High,17,387.44,46.0,66.24
U23417,29,Other,4.0,1.0,Non-Vegetarian,6.2,Low,374,336.7,51.0,53.6
U23418,23,Male,5.1,4.0,Vegan,10.1,Medium,50,581.58,76.0,32.12
U23419,34,Female,5.1,5.0,Non-Vegetarian,6.1,High,161,399.54,56.0,59.24
U23420,31,Female,4.4,9.0,Vegetarian,9.5,Medium,54,209.95,58.0,74.48
U23421,27,Male,4.0,3.0,Non-Vegetarian,3.5,Medium,407,566.41,48.0,23.21
U23422,43,Female,5.1,8.0,Vegetarian,2.1,Low,379,229.56,62.0,71.21
U23423,20,Male,,4.0,Non-Vegetarian,2.1,Medium,399,472.68,92.0,70.29
U23424,59,Female,5.1,2.0,Vegetarian,3.5,Low,202,332.51,76.0,74.49
U23425,32,Male,,7.0,Vegetarian,11.6,Low,131,223.2,72.0,77.78
U23426,33,Female,6.9,10.0,Vegetarian,11.2,Low,484,387.06,47.0,21.31
U23427,55,Female,4.7,8.0,Non-Vegetarian,1.5,Low,225,422.18,76.0,49.29
U23428,31,Male,9.7,7.0,Non-Vegetarian,11.5,Low,162,597.13,77.0,18.89
U23429,53,Male,7.1,3.0,Vegan,1.1,Low,460,437.56,57.0,47.92
U23430,30,Male,9.1,8.0,Non-Vegetarian,7.6,Medium,14,521.43,67.0,42.12
U23431,44,Male,7.7,5.0,Non-Vegetarian,5.9,Medium,491,301.88,59.0,70.92
U23432,25,Male,5.8,6.0,Non-Vegetarian,3.1,Medium,412,501.23,79.0,47.67
U23433,40,Female,8.4,8.0,Non-Vegetarian,7.0,Low,159,545.36,46.0,14.23
U23434,58,Female,6.9,10.0,Non-Vegetarian,3.6,Low,487,597.23,62.0,5.12
U23435,28,Female,9.6,2.0,Non-Vegetarian,9.9,Medium,291,533.14,77.0,49.17
U23436,22,Female,,6.0,Non-Vegetarian,1.2,Low,425,314.96,71.0,67.51
U23437,22,Male,8.8,7.0,Non-Vegetarian,1.3,High,352,415.11,62.0,66.42
U23438,42,Female,5.5,4.0,Non-Vegetarian,7.6,High,25,298.76,98.0,100.0
U23439,35,Male,6.0,5.0,Non-Vegetarian,5.2,Low,252,222.16,70.0,82.13
U23440,41,Other,5.7,4.0,Non-Vegetarian,9.4,Low,81,555.49,79.0,29.6
U23441,26,Male,9.1,4.0,Vegetarian,5.7,Low,482,207.32,55.0,79.96
U23442,28,Other,8.8,10.0,Vegan,10.5,Medium,17,523.65,95.0,46.74
U23443,31,Male,6.3,,Vegetarian,3.2,Low,331,311.9,75.0,71.7
U23444,59,Female,9.5,10.0,Vegetarian,9.1,Medium,479,438.11,83.0,49.25
U23445,26,Male,8.3,4.0,Non-Vegetarian,8.8,Low,88,387.72,47.0,47.52
U23446,22,Male,4.6,1.0,Non-Vegetarian,6.0,High,210,371.17,72.0,78.14
U23447,44,Female,5.0,1.0,Vegetarian,2.0,Medium,122,324.54,,74.47
U23448,28,Female,7.3,8.0,Vegetarian,7.9,Low,213,418.1,55.0,35.31
U23449,45,Female,,3.0,Non-Vegetarian,3.9,Medium,218,598.78,62.0,32.19
U23450,26,Female,8.7,3.0,Vegan,4.7,High,249,265.77,54.0,92.08
U23451,30,Female,8.1,6.0,Vegetarian,8.3,Medium,323,299.36,88.0,84.4
U23452,36,Female,7.7,9.0,Vegan,6.1,High,77,402.21,75.0,67.18
U23453,25,Male,8.8,4.0,Non-Vegetarian,1.1,Medium,174,349.2,70.0,86.27
U23454,21,Female,6.8,4.0,Non-Vegetarian,9.5,Low,142,244.63,94.0,89.74
U23455,42,Female,5.5,9.0,Non-Vegetarian,10.5,Medium,85,256.68,75.0,75.27
U23456,24,Female,4.1,8.0,Vegetarian,9.0,High,18,280.11,48.0,65.66
U23457,44,Male,5.9,8.0,Non-Vegetarian,8.2,Low,391,544.1,74.0,17.0
U23458,57,Male,7.3,,Vegetarian,9.5,Low,245,551.4,59.0,14.05
U23459,40,Male,9.8,7.0,Non-Vegetarian,7.4,Low,413,374.33,56.0,46.85
U23460,57,Female,9.3,10.0,Non-Vegetarian,3.7,Low,261,245.91,74.0,78.85
U23461,46,Male,,9.0,Non-Vegetarian,9.6,Low,360,592.83,46.0,0.0
U23462,53,Female,6.1,6.0,Vegetarian,6.3,Low,261,393.97,67.0,48.37
U23463,27,Female,,9.0,Vegetarian,8.6,Low,355,299.21,85.0,58.83
U23464,49,Male,7.8,10.0,Non-Vegetarian,11.0,High,337,372.53,50.0,45.27
U23465,40,Female,7.0,2.0,Non-Vegetarian,8.2,High,318,459.66,96.0,72.73
U23466,57,Male,4.2,2.0,Vegetarian,5.6,Low,351,420.34,57.0,42.42
U23467,41,Female,5.1,2.0,Vegetarian,5.0,High,76,296.69,70.0,92.73
U23468,38,Female,6.1,5.0,Non-Vegetarian,8.8,Medium,70,387.86,46.0,50.96
U23469,56,Female,10.0,5.0,Non-Vegetarian,5.1,Medium,405,259.49,84.0,98.0
U23470,57,Female,7.4,10.0,Non-Vegetarian,6.8,Low,333,234.22,61.0,64.4
U23471,46,Female,6.4,10.0,Non-Vegetarian,2.1,Medium,386,405.35,61.0,49.87
U23472,44,Female,,,Non-Vegetarian,1.6,Medium,66,365.68,44.0,74.33
U23473,51,Male,4.8,3.0,Vegetarian,11.3,Medium,143,317.99,69.0,70.29
U23474,43,Male,8.5,4.0,Non-Vegetarian,4.0,Medium,87,561.28,71.0,48.21
U23475,32,Male,9.2,7.0,Non-Vegetarian,10.5,Medium,234,594.77,72.0,25.84
U23476,23,Male,8.8,2.0,Vegetarian,5.3,Low,224,477.85,62.0,47.53
U23477,42,Male,9.8,5.0,Vegetarian,6.4,Medium,5,428.25,59.0,63.02
U23478,35,Female,9.3,1.0,Non-Vegetarian,6.9,Low,437,597.5,61.0,23.43
U23479,24,Female,6.8,7.0,Vegan,3.5,High,38,530.95,81.0,55.6
U23480,19,Female,4.2,1.0,Vegetarian,1.9,Medium,223,486.99,66.0,55.92
U23481,51,Male,,,Non-Vegetarian,1.1,High,228,215.33,97.0,100.0
U23482,18,Male,4.7,7.0,Vegetarian,3.4,Medium,361,221.04,99.0,100.0
U23483,19,Female,8.8,3.0,Non-Vegetarian,1.6,Low,30,276.75,44.0,79.47
U23484,59,Female,9.2,10.0,Vegetarian,9.5,Medium,184,226.93,95.0,95.15
U23485,53,Female,6.4,5.0,Vegetarian,7.7,Low,196,200.15,90.0,93.97
U23486,21,Male,4.8,3.0,Non-Vegetarian,8.8,Low,298,524.14,71.0,27.58
U23487,45,Male,8.6,3.0,Vegan,7.1,Medium,183,585.55,81.0,44.8
U23488,40,Male,6.1,1.0,Vegetarian,9.3,High,181,264.87,46.0,81.48
U23489,56,Male,7.1,4.0,Non-Vegetarian,3.3,Low,258,577.35,54.0,21.86
U23490,37,Male,4.1,2.0,Vegetarian,2.7,High,488,358.16,81.0,81.2
U23491,54,Male,8.9,3.0,Non-Vegetarian,11.8,Low,235,536.91,93.0,41.41
U23492,29,Female,,9.0,Vegetarian,10.0,High,217,468.29,50.0,39.21
U23493,49,Other,7.4,4.0,Vegan,1.7,Low,32,301.17,90.0,93.42
U23494,55,Male,5.2,10.0,Non-Vegetarian,5.2,Low,55,217.1,47.0,63.82
U23495,48,Male,7.6,7.0,Vegan,2.4,Medium,76,317.83,90.0,93.11
U23496,35,Male,9.6,10.0,Vegetarian,9.9,Medium,353,353.54,96.0,71.37
U23497,46,Female,6.1,8.0,Vegetarian,9.1,Medium,454,355.35,56.0,47.25
U23498,51,Male,8.4,7.0,Non-Vegetarian,11.2,Medium,324,221.5,49.0,72.1
U23499,46,Male,9.1,8.0,Vegan,7.3,Medium,328,519.33,56.0,31.13
U23500,44,Male,,7.0,Non-Vegetarian,2.4,Low,177,539.01,73.0,30.53
U23501,48,Male,6.7,3.0,Vegan,1.3,High,0,313.9,75.0,100.0
U23502,51,Male,4.1,2.0,Vegan,9.7,Low,87,334.78,,53.11
U23503,34,Female,9.2,3.0,Non-Vegetarian,11.4,High,106,406.39,74.0,72.45
U23504,37,Other,8.0,2.0,Vegetarian,8.6,Medium,435,263.3,61.0,82.02
U23505,48,Male,5.5,3.0,Non-Vegetarian,5.9,Medium,367,289.92,57.0,73.99
U23506,48,Female,9.3,2.0,Non-Vegetarian,9.3,Medium,468,594.19,40.0,17.26
U23507,56,Female,4.3,5.0,Vegetarian,2.8,High,78,285.75,78.0,94.21
U23508,38,Male,4.4,10.0,Vegetarian,11.4,High,210,337.3,42.0,42.28
U23509,24,Female,5.1,1.0,Non-Vegetarian,3.0,Medium,248,525.87,45.0,38.6
U23510,49,Male,5.7,10.0,Non-Vegetarian,1.4,High,18,357.41,95.0,86.87
U23511,29,Other,8.2,8.0,Non-Vegetarian,2.1,Medium,4,470.75,59.0,53.21
U23512,40,Male,8.5,8.0,Non-Vegetarian,6.1,Low,313,358.39,72.0,56.86
U23513,57,Female,4.6,4.0,Vegetarian,6.1,High,494,388.04,52.0,53.5
U23514,23,Male,9.3,10.0,Non-Vegetarian,6.8,Low,338,261.87,84.0,74.99
U23515,49,Male,8.6,4.0,Vegetarian,7.9,Medium,237,333.93,57.0,70.46
U23516,55,Female,7.9,4.0,Vegetarian,4.1,Low,123,479.35,65.0,46.8
U23517,32,Male,4.1,1.0,Non-Vegetarian,5.2,Low,305,377.72,62.0,55.35
U23518,43,Male,4.6,6.0,Non-Vegetarian,9.7,Medium,42,285.07,62.0,70.3
U23519,37,Male,7.3,4.0,Non-Vegetarian,10.4,Low,325,491.5,66.0,30.58
U23520,29,Male,8.7,8.0,Non-Vegetarian,7.0,Low,249,415.36,48.0,35.69
U23521,58,Male,8.7,6.0,Vegetarian,11.9,High,229,564.29,66.0,31.92
U23522,43,Male,8.5,3.0,Non-Vegetarian,12.0,Low,378,299.18,47.0,54.08
U23523,47,Other,,1.0,Vegetarian,5.7,Low,108,480.44,64.0,45.82
U23524,46,Male,4.8,1.0,Non-Vegetarian,4.2,Medium,476,560.42,64.0,35.38
U23525,47,Female,4.4,3.0,Vegetarian,10.0,Medium,102,561.21,60.0,27.22
U23526,30,Male,7.0,7.0,Non-Vegetarian,7.4,High,38,263.64,81.0,94.7
U23527,58,Male,6.7,1.0,Non-Vegetarian,8.1,Low,372,499.43,65.0,36.07
U23528,39,Female,7.7,4.0,Non-Vegetarian,1.3,High,467,393.12,62.0,71.59
U23529,58,Male,7.6,7.0,Non-Vegetarian,2.9,Low,246,251.49,46.0,68.02
U23530,34,Male,9.1,7.0,Vegan,11.6,High,437,460.22,50.0,36.36
U23531,40,Male,8.6,2.0,Vegan,7.6,High,3,291.79,63.0,94.61
U23532,42,Female,7.6,2.0,Non-Vegetarian,11.1,Medium,157,232.74,61.0,88.12
U23533,23,Female,9.7,3.0,Non-Vegetarian,7.8,Low,140,445.64,90.0,64.63
U23534,54,Female,6.8,6.0,Non-Vegetarian,3.8,Low,320,263.72,72.0,76.55
U23535,43,Male,9.7,5.0,Non-Vegetarian,8.4,Medium,130,241.52,98.0,100.0
U23536,38,Female,5.4,8.0,Vegan,11.1,Low,208,515.32,53.0,9.6
U23537,52,Male,,6.0,Non-Vegetarian,4.6,Low,25,459.68,49.0,43.49
U23538,23,Male,7.9,1.0,Non-Vegetarian,1.4,Medium,432,332.93,81.0,93.07
U23539,39,Female,4.1,2.0,Non-Vegetarian,2.8,High,394,406.1,72.0,70.44
U23540,34,Female,5.6,7.0,Non-Vegetarian,9.8,Low,312,311.76,98.0,68.3
U23541,28,Male,8.9,9.0,Non-Vegetarian,4.7,Low,285,587.99,76.0,22.05
U23542,21,Female,5.0,9.0,Non-Vegetarian,7.5,Low,480,403.61,93.0,45.38
U23543,27,Female,7.5,7.0,Non-Vegetarian,3.3,Medium,164,563.07,,50.42
U23544,34,Female,7.7,8.0,Vegetarian,1.7,High,290,428.52,42.0,50.63
U23545,55,Female,4.8,8.0,Non-Vegetarian,5.2,Medium,358,398.69,96.0,65.19
U23546,35,Female,8.1,1.0,Vegetarian,5.9,Medium,374,345.7,49.0,69.75
U23547,36,Other,4.7,7.0,Non-Vegetarian,11.0,Low,281,465.31,92.0,36.73
U23548,39,Female,6.5,7.0,Non-Vegetarian,6.2,Low,465,501.56,77.0,30.31
U23549,32,Male,6.4,3.0,Non-Vegetarian,5.1,Low,312,259.66,64.0,76.63
U23550,36,Male,5.4,9.0,Non-Vegetarian,4.1,High,119,253.54,52.0,78.01
U23551,42,Female,4.4,10.0,Vegan,10.0,Medium,26,201.69,59.0,74.16
U23552,54,Female,5.3,9.0,Vegetarian,10.7,High,151,599.46,93.0,30.12
U23553,35,Male,7.1,6.0,Non-Vegetarian,9.7,Medium,209,577.65,67.0,25.7
U23554,29,Female,7.4,2.0,Vegetarian,5.3,Medium,130,344.22,49.0,72.38
U23555,49,Female,4.1,5.0,Non-Vegetarian,9.5,High,86,240.58,67.0,85.63
U23556,43,Other,9.0,7.0,Vegetarian,8.0,Low,0,547.15,84.0,37.81
U23557,43,Male,9.3,9.0,Non-Vegetarian,9.5,Low,47,330.58,50.0,50.31
U23558,59,Male,7.4,8.0,Non-Vegetarian,10.4,Medium,337,488.72,72.0,36.01
U23559,45,Other,9.9,7.0,Vegan,3.5,Low,80,458.27,85.0,60.07
U23560,42,Male,10.0,4.0,Non-Vegetarian,7.2,High,188,542.08,93.0,63.59
U23561,47,Male,4.5,9.0,Non-Vegetarian,5.8,Low,455,589.44,52.0,0.0
U23562,58,Female,9.8,5.0,Non-Vegetarian,8.1,Low,365,482.8,61.0,35.18
U23563,55,Male,6.7,10.0,Vegetarian,4.0,Low,40,404.62,74.0,51.16
U23564,31,Female,7.7,1.0,Non-Vegetarian,6.2,Low,289,546.79,62.0,33.19
U23565,18,Female,5.8,7.0,Vegan,1.0,Medium,457,347.47,83.0,75.55
U23566,50,Male,5.5,7.0,Non-Vegetarian,9.7,High,35,517.78,40.0,25.45
U23567,28,Male,,10.0,Non-Vegetarian,7.1,Medium,237,395.78,70.0,57.05
U23568,52,Male,8.2,4.0,Non-Vegetarian,6.6,High,237,556.61,94.0,57.99
U23569,38,Female,9.1,3.0,Vegetarian,9.4,High,109,297.36,70.0,91.36
U23570,39,Male,4.2,2.0,Vegetarian,5.3,Medium,282,582.07,81.0,39.3
U23571,22,Male,9.8,7.0,Non-Vegetarian,10.3,Medium,373,272.58,56.0,70.26
U23572,57,Female,7.6,5.0,Non-Vegetarian,9.4,Medium,184,523.97,64.0,37.09
U23573,35,Female,8.0,1.0,Non-Vegetarian,9.1,Medium,305,240.22,58.0,88.21
U23574,54,Female,4.6,9.0,Vegan,6.8,Low,150,225.18,41.0,55.97
U23575,46,Other,6.6,7.0,Non-Vegetarian,4.3,Low,428,511.83,44.0,15.89
U23576,35,Female,7.1,6.0,Vegetarian,2.9,Medium,250,325.85,75.0,81.04
U23577,29,Male,,6.0,Non-Vegetarian,2.5,Low,94,473.86,45.0,39.29
U23578,38,Other,,,Non-Vegetarian,11.6,Medium,377,494.04,,30.22
U23579,57,Male,6.4,3.0,Non-Vegetarian,8.4,Medium,217,365.53,86.0,76.94
U23580,47,Female,6.5,10.0,Vegetarian,3.6,High,163,575.27,76.0,36.46
U23581,58,Female,7.9,3.0,Vegetarian,10.3,Low,268,509.49,71.0,34.57
U23582,32,Male,8.3,2.0,Non-Vegetarian,4.8,Low,368,240.72,51.0,78.42
U23583,52,Male,,6.0,Vegetarian,4.1,High,269,478.47,77.0,60.42
U23584,45,Male,7.7,10.0,Non-Vegetarian,6.1,Medium,489,373.7,41.0,39.69
U23585,21,Female,4.2,1.0,Vegetarian,8.3,Medium,221,543.55,40.0,23.94
U23586,45,Male,6.5,10.0,Non-Vegetarian,5.0,Low,245,361.19,98.0,64.4
U23587,47,Other,6.2,6.0,Non-Vegetarian,3.6,Low,378,292.53,97.0,82.18
U23588,44,Female,6.5,2.0,Non-Vegetarian,6.7,Medium,327,588.06,89.0,43.9
U23589,33,Female,7.7,9.0,Vegetarian,11.0,High,453,531.91,82.0,34.19
U23590,49,Female,9.8,10.0,Non-Vegetarian,11.9,Medium,343,599.69,85.0,22.44
U23591,29,Female,7.1,6.0,Vegan,7.5,High,442,270.0,49.0,71.61
U23592,53,Female,5.6,5.0,Vegetarian,10.1,High,437,559.32,79.0,33.59
U23593,32,Other,5.0,9.0,Non-Vegetarian,6.6,High,234,550.61,47.0,19.15
U23594,36,Female,5.8,3.0,Non-Vegetarian,2.7,High,159,583.79,82.0,52.07
U23595,35,Male,8.4,9.0,Non-Vegetarian,4.0,Low,387,466.96,87.0,45.73
U23596,43,Other,4.6,4.0,Non-Vegetarian,11.7,Medium,94,209.77,96.0,99.81
U23597,28,Female,6.3,6.0,Vegetarian,11.0,Low,33,277.14,77.0,70.75
U23598,47,Female,7.9,4.0,Non-Vegetarian,4.7,Medium,312,266.37,43.0,76.61
U23599,45,Male,6.8,7.0,Non-Vegetarian,9.1,High,198,549.53,51.0,25.9
U23600,40,Male,5.7,2.0,Non-Vegetarian,4.6,High,486,335.26,89.0,89.4
U23601,32,Male,4.1,7.0,Vegan,11.9,Medium,298,409.99,45.0,29.56
U23602,28,Female,7.5,9.0,Non-Vegetarian,1.3,Low,305,276.8,53.0,64.32
U23603,38,Female,6.7,8.0,Non-Vegetarian,10.8,Low,27,366.93,89.0,59.0
U23604,56,Female,5.9,2.0,Vegan,1.9,Medium,323,409.69,,63.21
U23605,48,Female,6.1,6.0,Non-Vegetarian,6.0,Medium,218,444.21,45.0,40.31
U23606,32,Female,4.9,6.0,Non-Vegetarian,8.8,High,101,474.21,,53.04
U23607,34,Male,6.5,4.0,Vegan,11.5,Medium,308,304.63,96.0,83.82
U23608,42,Male,8.7,8.0,Non-Vegetarian,8.3,Low,456,462.69,96.0,45.72
U23609,41,Male,8.6,1.0,Vegetarian,11.6,Low,489,273.6,70.0,72.42
U23610,53,Female,5.7,7.0,Vegetarian,11.0,High,335,365.31,91.0,68.82
U23611,50,Male,5.7,3.0,Non-Vegetarian,8.7,Medium,399,438.92,47.0,39.72
U23612,21,Female,6.1,8.0,Non-Vegetarian,11.5,Low,488,330.12,81.0,49.67
U23613,18,Male,9.6,7.0,Vegetarian,9.6,High,389,302.38,99.0,92.12
U23614,55,Male,5.8,10.0,Non-Vegetarian,8.6,Medium,130,569.22,82.0,27.23
U23615,28,Male,4.7,1.0,Non-Vegetarian,9.6,Medium,181,547.62,42.0,24.11
U23616,38,Male,9.2,1.0,Non-Vegetarian,10.8,Medium,231,249.49,68.0,93.0
U23617,42,Male,8.4,9.0,Vegan,2.2,Medium,43,328.27,47.0,68.43
U23618,45,Female,4.5,3.0,Non-Vegetarian,2.2,Medium,167,505.37,58.0,46.13
U23619,23,Female,9.3,3.0,Non-Vegetarian,10.5,Low,282,285.4,85.0,81.14
U23620,23,Female,9.2,5.0,Vegetarian,7.1,Low,67,358.2,99.0,81.21
U23621,39,Female,5.6,9.0,Non-Vegetarian,4.7,Medium,305,562.64,94.0,38.28
U23622,32,Male,4.4,6.0,Vegetarian,6.6,High,303,434.06,55.0,46.0
U23623,50,Male,7.7,5.0,Non-Vegetarian,9.4,Low,330,525.82,67.0,25.56
U23624,34,Other,,2.0,Vegetarian,10.2,Medium,463,203.53,44.0,77.72
U23625,29,Male,9.8,7.0,Vegan,4.2,Medium,83,372.12,40.0,60.62
U23626,48,Male,,4.0,Non-Vegetarian,2.0,Low,208,473.5,45.0,37.82
U23627,52,Other,6.9,7.0,Vegan,5.4,Low,37,528.95,48.0,21.8
U23628,51,Female,7.9,1.0,Non-Vegetarian,9.7,Low,193,454.3,85.0,57.17
U23629,49,Female,,7.0,Vegetarian,1.1,Medium,293,372.9,83.0,80.44
U23630,40,Female,,1.0,Non-Vegetarian,5.7,Medium,496,209.37,,89.73
U23631,55,Female,9.5,,Non-Vegetarian,10.7,Low,408,517.16,66.0,22.6
U23632,22,Female,6.7,5.0,Non-Vegetarian,4.1,Low,139,536.78,41.0,20.51
U23633,57,Male,8.3,7.0,Vegetarian,9.9,Medium,149,298.07,51.0,65.59
U23634,19,Female,9.9,7.0,Non-Vegetarian,1.1,High,134,335.07,55.0,83.12
U23635,48,Male,4.1,9.0,Non-Vegetarian,7.7,High,330,473.19,69.0,37.69
U23636,29,Male,4.4,9.0,Non-Vegetarian,3.8,Low,461,502.65,60.0,17.11
U23637,56,Male,6.3,7.0,Non-Vegetarian,7.8,High,188,236.7,60.0,83.69
U23638,59,Male,7.4,9.0,Vegan,1.9,High,98,481.98,97.0,70.16
U23639,37,Male,,1.0,Non-Vegetarian,5.4,Medium,217,568.58,57.0,42.7
U23640,31,Male,4.5,10.0,Vegetarian,3.3,Low,215,428.15,65.0,35.89
U23641,28,Female,7.1,5.0,Vegetarian,1.7,Medium,397,581.41,89.0,46.31
U23642,48,Male,4.2,1.0,Non-Vegetarian,12.0,Low,268,538.32,75.0,25.82
U23643,50,Other,10.0,6.0,Vegetarian,7.3,Low,388,514.39,,28.06
U23644,43,Female,9.5,9.0,Non-Vegetarian,1.3,Low,23,228.12,58.0,84.57
U23645,19,Female,8.9,5.0,Non-Vegetarian,7.3,High,383,476.71,60.0,49.74
U23646,48,Male,4.3,6.0,Vegetarian,2.2,Medium,169,524.47,98.0,56.51
U23647,52,Female,8.7,4.0,Non-Vegetarian,10.0,Low,273,417.97,96.0,62.28
U23648,44,Female,5.7,3.0,Non-Vegetarian,2.4,Low,355,255.47,85.0,89.62
U23649,22,Male,5.0,6.0,Vegetarian,5.3,Low,325,381.31,45.0,37.5
U23650,28,Female,8.8,5.0,Non-Vegetarian,5.4,Medium,443,539.49,62.0,36.72
U23651,56,Female,4.3,10.0,Vegetarian,7.1,Low,247,543.23,89.0,21.97
U23652,45,Male,8.7,7.0,Non-Vegetarian,8.3,Low,109,567.38,80.0,29.21
U23653,33,Male,9.3,9.0,Vegetarian,2.3,Low,76,546.32,45.0,22.08
U23654,57,Male,5.7,6.0,Vegetarian,9.3,High,73,358.34,94.0,81.27
